Title,URL,Upload Date,Views
"What is Blind XSS & How Hackers Use it to Steal Your Browser Cookies?","https://www.youtube.com/watch?v=RFngfiiC_uE&list=PLqM63j87R5p5n6Axh85e5tM30hATBEPDK&index=1&pp=iAQB","N/A","N/A"
"How Can Stored XSS Vulnerability Lead to Cookie Stealing? Practical Training Scenario","https://www.youtube.com/watch?v=G1HXWcKz7_E&list=PLqM63j87R5p5n6Axh85e5tM30hATBEPDK&index=2&pp=iAQB","N/A","N/A"
"Demonstrating XSS,RCE and PostgreSQL Exploitation | HackTheBox RedCross","https://www.youtube.com/watch?v=Ot_AWQLfO58&list=PLqM63j87R5p5n6Axh85e5tM30hATBEPDK&index=3&pp=iAQB0gcJCU0KAYcqIYzv","N/A","N/A"
"Cross Site Scripting XSS  Explained | TryHackMe Junior Penetration Tester | OSCP","https://www.youtube.com/watch?v=2eD6TtDpLtk&list=PLqM63j87R5p5n6Axh85e5tM30hATBEPDK&index=4&pp=iAQB","N/A","N/A"
"Demonstrating XSS Filters Bypass | CTF Walkthrough","https://www.youtube.com/watch?v=keJu7npzxfY&list=PLqM63j87R5p5n6Axh85e5tM30hATBEPDK&index=5&pp=iAQB","N/A","N/A"
"Solving OWASP Juice Shop Stored and Reflected XSS | COMPTIA Pentest+ TryHackMe","https://www.youtube.com/watch?v=_s6VZRV-TDY&list=PLqM63j87R5p5n6Axh85e5tM30hATBEPDK&index=6&pp=iAQB","N/A","N/A"
"SQL and XSS Vulnerability Code Review [25]","https://www.youtube.com/watch?v=N5r2K9MpWB8&list=PLqM63j87R5p5n6Axh85e5tM30hATBEPDK&index=7&pp=iAQB","N/A","N/A"
"OWASP Stored XSS - Practical Approach - Penetration Testing and Cybersecurity Training","https://www.youtube.com/watch?v=9WxtpOUGV8U&list=PLqM63j87R5p5n6Axh85e5tM30hATBEPDK&index=8&pp=iAQB","N/A","N/A"
"Practical Reflected XSS - Owasp Cross Site Scripting","https://www.youtube.com/watch?v=RSqKjIb0NJ8&list=PLqM63j87R5p5n6Axh85e5tM30hATBEPDK&index=9&pp=iAQB","N/A","N/A"
"Practical Encoded Reflected XSS | EP3 | OWASP Hackademic | Challenge 004","https://www.youtube.com/watch?v=hA_lRblz0Ig&list=PLqM63j87R5p5n6Axh85e5tM30hATBEPDK&index=10&pp=iAQB","N/A","N/A"
"Stored Cross Site Scripting XSS Vulnerability Explained | EP2 | Mutillidae Lab","https://www.youtube.com/watch?v=WzskKafhRRE&list=PLqM63j87R5p5n6Axh85e5tM30hATBEPDK&index=11&pp=iAQB","N/A","N/A"
