Title,URL,Upload Date,Views
"مقدمة دورة اكتشاف ثغرات المواقع للمبتدئين | تعلم الامن السيبراني - Bug Bounty","https://www.youtube.com/watch?v=2G5EiZq8O4E&list=PLX621demLUSaA7ngeN7UfVzYJihHnEfv0&index=1&pp=iAQB","N/A","N/A"
"Cross Site Scripting (XSS) هتفهمها بنسبة 100% | Bug Bounty - شرح XSS","https://www.youtube.com/watch?v=G6XOKfkWGSg&list=PLX621demLUSaA7ngeN7UfVzYJihHnEfv0&index=2&pp=iAQB","N/A","N/A"
"Types of Cross site scripting (XSS) | شرح XSS - Bug Bounty","https://www.youtube.com/watch?v=sW2OYqxWOI4&list=PLX621demLUSaA7ngeN7UfVzYJihHnEfv0&index=3&pp=iAQB","N/A","N/A"
"Reflected XSS into HTML context | شرح ثغرة XSS - Portswigger","https://www.youtube.com/watch?v=IdUej-3554s&list=PLX621demLUSaA7ngeN7UfVzYJihHnEfv0&index=4&pp=iAQB","N/A","N/A"
"Stored XSS into HTML context | شرح ثغرة XSS - Portswigger","https://www.youtube.com/watch?v=w20ywrGUF90&list=PLX621demLUSaA7ngeN7UfVzYJihHnEfv0&index=5&pp=iAQB","N/A","N/A"
"DOM XSS in document.write sink | شرح ثغرة XSS - Portswigger","https://www.youtube.com/watch?v=YF6KGwepMro&list=PLX621demLUSaA7ngeN7UfVzYJihHnEfv0&index=6&pp=iAQB","N/A","N/A"
"شرح Burp Suite و Zaproxy من الصفر للأحتراف في ساعة واحدة فقط","https://www.youtube.com/watch?v=MFanMkTGJSo&list=PLX621demLUSaA7ngeN7UfVzYJihHnEfv0&index=7&pp=iAQB","N/A","N/A"
"DOM XSS in innerHTML | شرح ثغرة XSS - Portswigger","https://www.youtube.com/watch?v=x6dkvIyBoas&list=PLX621demLUSaA7ngeN7UfVzYJihHnEfv0&index=8&pp=iAQB","N/A","N/A"
"DOM XSS in jQuery anchor href attribute | شرح ثغرة XSS - Portswigger","https://www.youtube.com/watch?v=8aJLj6DQ824&list=PLX621demLUSaA7ngeN7UfVzYJihHnEfv0&index=9&pp=iAQB","N/A","N/A"
"DOM XSS in jQuery selector | شرح ثغرة XSS - Portswigger","https://www.youtube.com/watch?v=XLPW_0VtFOI&list=PLX621demLUSaA7ngeN7UfVzYJihHnEfv0&index=10&pp=iAQB","N/A","N/A"
"Reflected XSS into attribute | شرح ثغرة XSS - Portswigger","https://www.youtube.com/watch?v=OPi8p67g-bw&list=PLX621demLUSaA7ngeN7UfVzYJihHnEfv0&index=11&pp=iAQB","N/A","N/A"
"Stored XSS into anchor href attribute | شرح ثغرة XSS - Portswigger","https://www.youtube.com/watch?v=6Rh0Oxntw3U&list=PLX621demLUSaA7ngeN7UfVzYJihHnEfv0&index=12&pp=iAQB","N/A","N/A"
"Reflected XSS into a JavaScript string | شرح ثغرة XSS - Portswigger","https://www.youtube.com/watch?v=eOF4R5wwsHM&list=PLX621demLUSaA7ngeN7UfVzYJihHnEfv0&index=13&pp=iAQB","N/A","N/A"
"كيفية تثبيت bWAPP علي جميع الانظمة | How to install bwapp","https://www.youtube.com/watch?v=1opKUfN_m_4&list=PLX621demLUSaA7ngeN7UfVzYJihHnEfv0&index=14&pp=iAQB","N/A","N/A"
