#,title,videoUrl,videoId,publishedAt,position
1,00- Security+ (SY0-601) Course Introduction -  عربي,https://www.youtube.com/watch?v=dyKg_bQOXfU&list=PLky4bd7_03m8o1NB0j96OsxZs0KcKlgMO&index=1,dyKg_bQOXfU,2022-02-19T13:35:00Z,0
2,01- Comparing Security Roles and Security Controls,https://www.youtube.com/watch?v=H_u72hlzyoE&list=PLky4bd7_03m8o1NB0j96OsxZs0KcKlgMO&index=2,H_u72hlzyoE,2022-02-19T13:35:17Z,1
3,02- Explaining Threat Actors and Threat Intelligence,https://www.youtube.com/watch?v=PQSF_1cWMCk&list=PLky4bd7_03m8o1NB0j96OsxZs0KcKlgMO&index=3,PQSF_1cWMCk,2022-02-19T13:35:36Z,2
4,03.1- Performing Security Assessments - Part 1,https://www.youtube.com/watch?v=Z6sxhcyJ8Kc&list=PLky4bd7_03m8o1NB0j96OsxZs0KcKlgMO&index=4,Z6sxhcyJ8Kc,2022-02-19T13:36:32Z,3
5,03.2- Performing Security Assessments - Part 2 (Exploring the Lab Environment Lab),https://www.youtube.com/watch?v=NFTVFOubAUg&list=PLky4bd7_03m8o1NB0j96OsxZs0KcKlgMO&index=5,NFTVFOubAUg,2022-02-19T13:37:30Z,4
6,03.3- Performing Security Assessments - Part 3 (Scanning and Identifying Network Nodes Lab),https://www.youtube.com/watch?v=vyaBoVd_Zj8&list=PLky4bd7_03m8o1NB0j96OsxZs0KcKlgMO&index=6,vyaBoVd_Zj8,2022-02-19T13:38:09Z,5
7,03.4- Performing Security Assessments - Part 4,https://www.youtube.com/watch?v=IfUGpBZbBkQ&list=PLky4bd7_03m8o1NB0j96OsxZs0KcKlgMO&index=7,IfUGpBZbBkQ,2022-02-19T13:39:12Z,6
8,03.5- Performing Security Assessments - Part 5 (Intercepting and Interpreting Network Traffic Lab),https://www.youtube.com/watch?v=0eWWS5g0KHU&list=PLky4bd7_03m8o1NB0j96OsxZs0KcKlgMO&index=8,0eWWS5g0KHU,2022-02-19T13:39:54Z,7
9,03.6- Performing Security Assessments - Part 6,https://www.youtube.com/watch?v=q8kzykuxWpk&list=PLky4bd7_03m8o1NB0j96OsxZs0KcKlgMO&index=9,q8kzykuxWpk,2022-02-19T13:41:39Z,8
10,03.7- Performing Security Assessments - Part 7 ( Credentialed Vulnerability Scan Lab),https://www.youtube.com/watch?v=nAZjbj0nq8A&list=PLky4bd7_03m8o1NB0j96OsxZs0KcKlgMO&index=10,nAZjbj0nq8A,2022-02-19T13:42:37Z,9
11,04.1- Identifying Social Engineering and Malware - Part 1,https://www.youtube.com/watch?v=5bwzteyoUsU&list=PLky4bd7_03m8o1NB0j96OsxZs0KcKlgMO&index=11,5bwzteyoUsU,2022-02-19T13:43:07Z,10
12,04.2- Identifying Social Engineering and Malware - Part 2,https://www.youtube.com/watch?v=f-pgjZzid-o&list=PLky4bd7_03m8o1NB0j96OsxZs0KcKlgMO&index=12,f-pgjZzid-o,2022-02-19T13:46:43Z,11
13,04.3- Identifying Social Engineering and Malware - Part 3 (Malware-based Backdoor Lab),https://www.youtube.com/watch?v=r69MX51XzEQ&list=PLky4bd7_03m8o1NB0j96OsxZs0KcKlgMO&index=13,r69MX51XzEQ,2022-02-19T13:44:32Z,12
14,05- Summarizing Basic Cryptographic Concepts,https://www.youtube.com/watch?v=3eZjVNCpyDU&list=PLky4bd7_03m8o1NB0j96OsxZs0KcKlgMO&index=14,3eZjVNCpyDU,2022-02-19T13:46:06Z,13
15,06.1- Implementing Public Key Infrastructure - Part 1,https://www.youtube.com/watch?v=q1rLVrMFbcY&list=PLky4bd7_03m8o1NB0j96OsxZs0KcKlgMO&index=15,q1rLVrMFbcY,2022-02-19T14:29:37Z,14
16,06.2- Implementing Public Key Infrastructure - Part 2 (Managing the Lifecycle of a Certificate Lab),https://www.youtube.com/watch?v=9RUzcNv37Wk&list=PLky4bd7_03m8o1NB0j96OsxZs0KcKlgMO&index=16,9RUzcNv37Wk,2022-02-19T14:30:25Z,15
17,07.1- Implementing Authentication Controls - Part 1,https://www.youtube.com/watch?v=ftIpzBeBIqw&list=PLky4bd7_03m8o1NB0j96OsxZs0KcKlgMO&index=17,ftIpzBeBIqw,2022-02-19T14:30:53Z,16
